,metabolite,reaction,x_flux,x_minimum,x_maximum,x_Flux_type,y_flux,y_minimum,y_maximum,y_Flux_type
0,ade_e,EX_ade_e,6.87192338565184,-45.361451714686865,72.85139771375286,uptake,-408.83665229890306,-1000.0,-217.9529870691126,secretion
1,arg__L_e,EX_arg__L_e,9.977665346664727,8.979898811998245,217.84977722690994,uptake,2.8371414092216067,2.553427268299589,1000.0,uptake
2,asn__L_e,EX_asn__L_e,16.262550171338404,14.63629515420455,119.07123436166235,uptake,2.312121769351146,-29.16909040756775,1000.0,uptake
3,ca2_e,EX_ca2_e,0.17557522897640876,0.15801770607876772,0.17557522897640881,uptake,0.049924680298988694,0.04493221226909234,0.04992468029898892,uptake
4,cgly_e,EX_cgly_e,3.0891795330758023,0.0,202.7802615797663,uptake,0.8839306124175994,0.0,63.29553755114515,uptake
5,cl_e,EX_cl_e,0.17557522897640876,0.15801770607876772,0.1755752289764085,uptake,0.049924680298988694,0.04493221226909227,0.04992468029898867,uptake
6,cobalt2_e,EX_cobalt2_e,0.003373203246424762,0.003035882921782283,0.00337320324642476,uptake,0.0009591677290871993,0.0008632509561785276,0.0009591677290872036,uptake
7,cu2_e,EX_cu2_e,0.023916011017151552,-999.9784755900829,0.023916011017151496,uptake,0.00680049919922824,0.006120449279305758,0.006800499199228231,uptake
8,fe2_e,EX_fe2_e,0.4898903074782684,-1000.0,1000.0,uptake,0.06440811300820544,0.0,3.1443870547920914,uptake
9,fru_e,EX_fru_e,390.5862984661256,0.0,1000.0,uptake,236.76895978841034,113.09206380964125,366.917655379408,uptake
10,glcur_e,EX_glcur_e,223.00432820768876,-1000.0,1000.0,uptake,0.0,0.0,0.0,secretion
11,gln__L_e,EX_gln__L_e,8.884443906535108,0.0,215.9814948768482,uptake,0.0,0.0,23.571048451772658,secretion
12,glu__L_e,EX_glu__L_e,1000.0,799.9999999999798,1000.0,uptake,-673.7555917584253,-1000.0,645.8265357515317,secretion
13,gly_e,EX_gly_e,18.4773954229409,-183.37034411936173,228.2797958753293,uptake,4.7498081861170975,-59.05556070380271,67.00070561266853,uptake
14,gua_e,EX_gua_e,8.166963576016402,0.0,107.35026721841584,uptake,2.3329644841042185,0.0,24.110458408224623,uptake
15,his__L_e,EX_his__L_e,3.195705291597892,2.8761347624380997,3.195705291597898,uptake,0.908696323182631,0.8178266908644137,0.9086963231826255,uptake
16,ile__L_e,EX_ile__L_e,9.800133659805404,8.820120293824855,9.8001336598054,uptake,2.7866604116397515,-99.78736057142041,2.786660411639752,uptake
17,k_e,EX_k_e,6.584256612793895,5.9258309515145,6.5842566127939,uptake,1.8722282654371794,1.6850054388935556,1.8722282654371951,uptake
18,leu__L_e,EX_leu__L_e,15.197326318149951,-86.32240631366268,15.19732631814994,uptake,4.321347961533852,3.8892131653806907,4.321347961533849,uptake
19,lys__L_e,EX_lys__L_e,11.575517992463672,0.0,11.575517992463672,uptake,0.0,-62.499999999967876,0.0,secretion
20,met__L_e,EX_met__L_e,5.1916633845398765,0.0,5.191663384539876,uptake,1.4762454601608146,0.0,11.532702546792377,uptake
21,mg2_e,EX_mg2_e,0.292625381627348,0.263362843464613,0.29262538162734786,uptake,0.08320780049831451,0.07488702044848725,0.08320780049831489,uptake
22,mn2_e,EX_mn2_e,0.023308834432795123,0.02097795098951559,0.02330883443279511,uptake,0.006627849007992553,0.005965064107193631,0.006627849007992583,uptake
23,nmn_e,EX_nmn_e,0.07684156995355977,0.06915741295870248,0.07684156995355587,uptake,0.021849840868587846,0.0,0.021849840868618742,uptake
24,no2_e,EX_no2_e,333.3322089322511,-1000.0,1000.0000000000002,uptake,-406.4804136098527,-999.3076727331448,27.777777777759745,secretion
25,o2_e,EX_o2_e,153.12921671488203,4.30488198309052,1000.0,uptake,0.008555776143457802,0.007700198529111952,8.942241315760262,uptake
26,pi_e,EX_pi_e,0.05852507632541838,-1000.0,93.36653847145429,uptake,9.436435993920895,-1000.0,13.211121445054442,uptake
27,pro__L_e,EX_pro__L_e,7.456634436384266,-202.15890742217115,7.456634436384413,uptake,2.1202882235336875,-1000.0,12.37395039826548,uptake
28,ser__D_e,EX_ser__D_e,7.279102749524904,6.551192474572412,1000.0,uptake,0.0,-1000.0,808.6869460710597,secretion
29,so4_e,EX_so4_e,0.14632955682990623,0.13169660114691548,50.13169660114719,uptake,0.04160869608780272,0.03744782647902453,11.23011110001587,uptake
30,thm_e,EX_thm_e,0.0075222432395272145,0.006770018915574486,0.007522243239527211,uptake,0.002138944035864453,0.0019250496322781154,0.002138944035864456,uptake
31,ura_e,EX_ura_e,5.746926370933875,0.0,11.133336986164139,uptake,0.0,0.0,0.2509758279929325,secretion
32,val__L_e,EX_val__L_e,14.274114321635945,12.846702889472338,14.274114321635935,uptake,4.064358151879515,3.657922336691767,4.064358151879352,uptake
33,zn2_e,EX_zn2_e,0.01150262307030843,0.010352360763277576,0.011502623070308422,uptake,0.003270761956187347,0.002943685760568777,0.0032707619561873624,uptake
34,4hbz_e,EX_4hbz_e,0.0,0.0,207.9854953609735,secretion,0.0,0.0,1.5873015873007805,secretion
35,LalaDgluMdapDala_e,EX_LalaDgluMdapDala_e,0.0,-25.000000000000014,0.0,secretion,0.0,-3.4246575342448513,0.0,secretion
36,ac_e,EX_ac_e,0.0,0.0,0.0,secretion,0.0,0.0,0.0,secretion
37,acald_e,EX_acald_e,0.0,-1000.0,1000.0,secretion,0.0,-1000.0,1000.0,secretion
