,metabolite,reaction,x_flux,x_minimum,x_maximum,x_Flux_type,y_flux,y_minimum,y_maximum,y_Flux_type
1,acald_e,EX_acald_e,50.753606057960695,-1000.0,145.63894086677337,uptake,-13.742315275952603,-317.4441940935591,0.0,secretion
23,nh4_e,EX_nh4_e,502.10214869882503,-1000.0,816.848437945988,uptake,-651.5510884819861,-1000.0,-351.8761753099958,secretion
45,h2o_e,EX_h2o_e,-289.15381128731696,-1000.0,1000.0,secretion,438.0564937118801,-1000.0,1000.0,uptake
67,val__L_e,EX_val__L_e,-477.30567868605516,-993.1220883628803,7.429346382838801,secretion,9.90054824061852,8.910493416557172,9.900548240618573,uptake
