,metabolite,reaction,x_flux,x_minimum,x_maximum,x_Flux_type,y_flux,y_minimum,y_maximum,y_Flux_type
47,gua_e,EX_gua_e,-985.3149976684507,-1000.0,999.9999999999852,secretion,7.550798692977082,0.0,28.417340445299992,uptake
48,h2s_e,EX_h2s_e,-151.71264069141623,-1000.0,204.03701582117475,secretion,2.881670238846569,-199.98753889112697,202.5935032143153,uptake
55,nh4_e,EX_nh4_e,-346.32180396944,-1000.0,1000.0,secretion,460.11773046960167,-1000.0,1000.0,uptake
